customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
96,0,0,0,0,14,1,1,0,0,0,0,1,1,1,0,1,2,109.31,1530.34,0
97,1,0,0,1,6,1,1,1,1,1,0,0,0,0,1,1,3,50.11,300.66,0
98,0,0,1,1,11,1,1,0,0,0,1,0,0,1,2,1,0,85.23,937.53,0
99,0,0,1,1,13,1,1,2,1,1,0,1,0,1,0,1,3,100.05,1300.65,1
100,0,0,1,1,8,1,0,1,1,0,1,1,0,0,0,1,0,86.47,691.76,0
101,0,0,0,1,22,1,0,0,1,0,0,0,0,1,0,1,0,29.94,658.68,1
102,0,1,0,1,44,1,0,0,1,0,0,1,0,1,0,0,3,74.6,3282.4,0
103,1,0,0,0,18,1,1,2,1,1,1,0,1,0,0,0,3,98.76,1777.68,1
104,1,0,1,1,66,0,0,1,1,0,1,1,0,1,2,0,3,56.92,3756.72,0
105,1,0,0,1,22,0,1,1,1,1,0,1,1,0,0,0,2,85.37,1878.14,0
106,0,0,0,0,72,1,1,2,1,0,0,0,0,0,1,1,2,46.0,3312.0,1
107,1,1,1,1,50,0,0,0,0,0,0,0,0,1,2,0,0,90.11,4505.5,0
108,1,1,1,0,39,0,0,2,0,0,0,1,1,1,0,1,1,50.11,1954.29,0
109,1,1,1,0,3,1,1,1,0,0,1,0,0,1,2,1,1,80.11,240.33,0
110,0,0,1,0,66,0,0,0,1,0,0,1,1,0,2,1,1,61.59,4064.94,0
111,1,0,0,0,39,0,1,0,0,1,0,0,0,1,2,0,1,44.5,1735.5,0
112,0,0,1,0,43,1,1,1,0,0,1,1,1,1,0,1,1,49.78,2140.54,0
113,0,0,1,1,65,1,0,2,0,1,1,1,0,0,1,1,3,22.19,1442.35,0
114,0,1,0,1,22,1,0,0,1,0,0,1,1,0,2,1,0,105.15,2313.3,0
115,0,0,0,0,64,1,1,2,1,1,0,0,1,1,0,1,2,31.97,2046.08,0
116,1,0,0,0,25,1,0,0,1,0,0,1,0,0,0,1,0,28.84,721.0,0
117,0,0,1,0,28,0,0,1,0,0,0,1,0,1,1,1,2,34.3,960.4,0
118,1,0,1,0,38,1,1,0,1,0,0,1,1,0,0,0,3,70.48,2678.24,0
119,0,0,1,0,23,0,0,2,1,1,1,0,1,1,1,1,3,89.0,2047.0,0
120,0,0,0,0,60,1,1,2,1,1,0,1,0,0,1,0,3,31.31,1878.6,0
121,1,0,0,1,15,1,1,0,1,0,0,0,0,0,0,1,1,33.21,498.15,1
122,1,0,1,1,24,0,0,2,0,0,0,0,0,1,0,0,1,92.9,2229.6,1
123,0,0,1,1,11,1,1,2,0,1,1,0,0,1,1,1,1,83.16,914.76,0
124,1,0,1,1,46,1,1,2,0,0,1,0,1,1,1,1,3,52.26,2403.96,0
125,1,0,1,1,72,1,1,2,1,1,1,1,1,0,0,1,2,54.8,3945.6,0
126,0,0,0,0,69,1,0,2,1,0,0,0,1,0,0,0,1,88.11,6079.59,0
127,0,1,1,1,69,0,0,1,0,1,0,1,1,1,2,1,0,63.78,4400.82,0
128,1,0,0,1,72,0,0,1,1,1,0,1,0,1,0,0,2,37.94,2731.68,0
129,0,1,1,1,46,0,1,2,0,0,1,1,0,1,1,0,2,45.11,2075.06,0
130,0,1,0,0,21,0,1,1,0,0,1,0,1,1,2,1,2,94.94,1993.74,0
131,1,0,0,0,70,0,1,0,1,1,0,0,0,0,0,1,1,43.52,3046.4,1
132,1,0,0,1,36,0,0,0,1,0,1,0,1,1,1,1,0,86.14,3101.04,0
133,1,0,1,1,21,1,1,1,1,1,0,0,0,0,0,0,0,37.07,778.47,1
134,0,1,0,0,16,1,0,2,1,1,0,1,1,1,1,0,2,43.66,698.56,0
135,1,0,0,1,54,1,1,2,1,0,1,0,1,0,0,0,2,96.48,5209.92,0
136,1,0,0,1,40,1,0,1,0,1,0,0,1,1,1,0,1,59.67,2386.8,0
137,0,1,0,1,27,1,1,0,0,0,1,0,0,1,2,1,2,96.93,2617.11,0
138,1,0,0,1,69,0,1,1,1,1,1,0,1,1,0,0,1,82.19,5671.11,0
139,0,0,0,0,3,1,0,0,1,0,1,1,1,1,0,0,0,32.83,98.49,1
140,0,0,0,1,35,0,0,2,0,0,0,1,0,0,0,1,3,87.47,3061.45,0
141,0,0,0,0,36,0,1,1,1,1,0,1,0,0,2,1,1,94.12,3388.32,0
142,0,1,1,1,18,1,0,0,0,1,1,0,1,1,2,1,1,34.21,615.78,0
143,0,0,0,0,68,1,0,2,1,0,1,1,0,0,1,0,1,81.18,5520.24,1
144,1,0,0,0,17,1,0,2,0,1,1,0,1,0,1,1,1,24.24,412.08,1
145,0,0,0,1,72,1,1,0,0,0,1,1,0,1,1,1,1,45.36,3265.92,0
146,0,0,0,1,18,0,0,0,1,0,1,1,0,1,1,1,1,109.23,1966.14,0
147,1,0,1,1,57,1,1,0,0,0,0,1,0,0,1,1,2,35.09,2000.13,0
148,0,1,1,0,56,0,0,1,1,0,1,0,0,1,1,0,0,105.15,5888.4,0
149,0,0,0,1,52,0,1,0,0,1,0,0,1,0,1,1,3,51.29,2667.08,0
150,1,0,0,0,38,1,0,0,1,0,1,0,1,1,0,0,0,25.66,975.08,0
151,0,0,1,1,38,1,0,2,1,0,0,1,0,1,1,1,2,60.76,2308.88,1
152,1,0,1,0,68,0,1,1,0,1,1,0,1,0,1,0,3,114.08,7757.44,0
153,0,0,1,0,35,0,0,0,1,0,1,1,0,1,2,0,3,45.63,1597.05,0
154,1,0,1,1,10,0,1,0,0,0,1,1,0,1,1,0,3,93.49,934.9,0
155,0,0,0,0,10,0,1,2,0,1,0,1,1,0,1,0,1,114.69,1146.9,0
156,1,0,1,1,12,0,1,2,1,0,0,1,0,1,1,1,2,89.02,1068.24,0
157,0,0,1,0,70,0,1,1,0,0,0,1,0,0,2,0,0,96.56,6759.2,0
158,1,0,1,1,63,1,0,0,0,0,1,0,0,0,0,0,2,91.96,5793.48,0
159,0,0,1,0,36,1,1,2,0,1,1,1,0,0,0,0,2,84.36,3036.96,1
160,0,0,1,0,62,1,0,0,1,1,0,0,0,1,2,0,0,23.24,1440.88,0
161,1,0,1,1,52,1,1,2,1,0,0,1,0,1,0,1,2,114.45,5951.4,1
162,1,1,1,1,16,1,1,2,1,0,0,0,0,0,1,1,2,20.52,328.32,0
163,1,1,1,1,9,0,0,2,0,0,1,1,1,0,2,0,1,61.02,549.18,0
164,0,1,0,1,39,0,0,2,1,0,0,0,1,1,2,0,1,103.06,4019.34,0
165,0,0,0,1,60,1,0,1,1,0,1,0,0,0,0,0,3,87.43,5245.8,0
166,1,1,0,1,27,0,0,2,0,1,0,1,0,1,1,1,3,51.46,1389.42,0
167,1,0,1,0,43,1,0,0,0,1,1,1,0,1,1,0,0,34.0,1462.0,1
168,0,0,1,1,58,0,0,2,1,1,1,0,1,0,0,0,3,106.47,6175.26,0
169,0,1,1,0,38,0,1,2,0,1,0,1,1,0,2,0,1,51.92,1972.96,0
170,0,1,0,0,72,0,1,0,1,0,1,1,1,1,0,1,1,65.22,4695.84,0
171,1,0,0,1,66,1,1,0,0,0,0,1,1,1,2,0,0,40.61,2680.26,0
172,1,0,0,0,34,0,0,0,0,0,1,0,1,1,1,1,3,70.34,2391.56,1
173,0,0,1,0,11,1,0,0,1,0,1,0,0,0,1,1,3,118.68,1305.48,0
174,1,1,0,1,37,0,1,2,0,0,0,1,0,1,0,0,0,66.07,2444.59,0
175,0,0,1,1,56,0,1,2,1,0,1,1,1,1,1,1,1,102.22,5724.32,0
176,1,0,1,1,44,0,0,0,1,0,1,1,1,1,0,0,2,92.69,4078.36,0
177,1,0,1,1,57,0,1,0,0,0,0,0,0,1,2,1,1,102.32,5832.24,0
178,1,0,0,1,22,1,1,0,0,0,0,1,0,0,0,1,2,117.44,2583.68,1
179,1,0,1,0,24,1,1,0,1,1,0,1,1,0,2,0,1,20.28,486.72,0
180,0,0,1,1,31,0,0,2,1,0,0,0,0,0,2,0,2,85.96,2664.76,0
181,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,1,2,44.84,44.84,0
182,0,0,1,0,30,1,1,0,1,1,0,1,0,0,2,1,2,36.28,1088.4,0
183,0,0,0,0,48,1,0,1,0,0,0,0,1,0,1,1,3,86.14,4134.72,0
184,1,0,0,1,3,0,0,2,0,0,0,1,0,1,1,0,3,119.12,357.36,0
185,0,0,1,0,35,0,1,0,0,0,1,1,1,0,2,1,0,92.19,3226.65,0
186,0,1,0,0,57,1,0,1,1,1,0,0,0,0,1,0,0,23.71,1351.47,0
187,0,0,1,0,10,0,1,2,1,0,1,1,1,0,2,0,3,46.75,467.5,0
188,0,0,0,1,27,0,0,2,1,0,1,0,0,1,2,1,3,96.79,2613.33,0
189,0,0,0,1,45,1,1,0,1,0,0,0,1,1,1,1,1,26.43,1189.35,0
190,1,1,0,1,27,0,1,1,0,1,0,0,1,0,1,1,1,107.2,2894.4,0
191,1,0,1,1,49,0,0,0,1,1,1,1,1,0,1,1,0,70.06,3432.94,0
192,0,0,0,1,4,0,1,1,0,1,0,0,0,0,0,1,3,51.08,204.32,1
193,0,1,1,0,32,0,1,2,0,1,1,0,1,1,0,0,2,87.71,2806.72,0
194,1,0,1,1,70,0,0,1,0,1,0,1,0,1,2,0,0,107.8,7546.0,0
195,0,0,1,1,63,1,0,0,1,1,0,0,0,1,0,1,0,47.44,2988.72,1
196,1,0,1,0,53,1,0,0,0,0,1,1,1,1,1,0,0,91.46,4847.38,0
197,1,0,0,0,56,1,1,2,1,0,1,1,0,0,0,0,1,33.18,1858.08,0
198,1,0,1,0,70,1,1,2,0,0,0,0,1,0,1,0,2,31.51,2205.7,0
199,0,0,1,1,31,0,0,1,0,1,1,1,1,0,1,0,1,57.22,1773.82,0
200,0,0,1,0,11,1,1,2,1,1,0,1,1,1,1,1,3,66.76,734.36,0
201,0,0,0,1,72,0,0,0,1,1,1,1,0,0,0,0,0,71.59,5154.48,0
202,1,0,0,1,71,0,0,1,1,1,0,0,1,0,1,0,0,89.46,6351.66,0
203,0,1,0,0,16,0,1,1,0,1,0,1,1,0,0,1,0,102.82,1645.12,0
204,0,0,1,1,46,1,0,1,1,1,0,1,1,1,1,0,2,46.08,2119.68,0
205,1,0,1,0,12,0,1,2,0,0,1,1,0,0,2,1,1,55.47,665.64,0
206,0,0,0,1,64,0,1,1,0,0,0,0,1,1,0,0,1,76.87,4919.68,0
207,1,0,0,0,17,1,1,0,1,0,1,1,0,0,0,1,0,85.85,1459.45,1
208,1,0,1,0,69,1,0,2,0,0,1,1,1,1,2,1,2,114.53,7902.57,0
209,0,0,1,0,70,1,0,2,1,1,1,1,0,1,1,1,1,88.79,6215.3,0
210,1,0,0,0,7,1,1,1,0,0,0,1,1,1,0,1,3,66.37,464.59,0
211,1,0,0,1,60,0,1,0,0,0,1,0,1,1,1,0,3,83.86,5031.6,0
212,1,0,1,1,17,1,1,1,0,0,0,1,1,1,2,1,3,114.61,1948.37,0
213,1,0,1,0,71,0,1,0,0,0,0,0,1,0,0,0,2,110.99,7880.29,0
214,0,0,1,0,71,1,1,2,1,1,1,0,1,0,2,0,1,30.48,2164.08,0
215,1,1,0,0,64,1,0,0,0,0,1,0,0,1,0,1,1,21.9,1401.6,1
216,1,0,1,0,46,0,1,0,1,1,1,1,0,0,1,1,1,90.51,4163.46,0
217,0,0,0,1,45,1,0,1,0,1,1,0,0,0,0,0,3,70.99,3194.55,1
218,1,0,1,0,53,1,1,2,1,0,0,1,0,0,2,1,2,82.48,4371.44,0
219,0,0,0,1,31,1,1,2,1,0,1,1,0,0,2,0,1,112.63,3491.53,0
220,1,0,0,1,54,0,1,0,0,1,0,1,1,1,0,1,1,49.33,2663.82,0
221,0,0,1,1,57,1,0,1,0,0,1,0,1,0,2,0,1,116.57,6644.49,0
222,0,0,0,1,2,0,1,0,1,0,0,1,1,1,0,0,0,95.57,191.14,0
223,1,0,0,0,71,0,1,1,1,0,0,1,1,0,0,0,2,41.88,2973.48,0
224,1,0,1,1,69,0,1,2,0,1,0,0,1,0,1,1,2,54.16,3737.04,0
225,1,0,1,1,41,0,1,0,0,1,0,1,1,0,2,1,1,89.85,3683.85,0
226,1,0,1,0,17,0,1,2,0,1,1,1,0,1,1,1,2,57.22,972.74,0
227,1,0,0,1,33,1,0,1,0,1,0,0,1,1,1,0,2,80.73,2664.09,0
228,0,0,1,0,29,1,1,0,1,1,1,1,0,0,1,0,2,43.77,1269.33,0
229,1,1,1,0,33,1,0,2,0,1,1,1,1,1,2,1,3,26.93,888.69,0
230,1,0,1,0,59,0,0,2,0,1,0,1,0,1,0,0,0,46.54,2745.86,0
231,0,1,1,0,63,1,1,2,0,0,0,0,1,1,1,1,2,84.73,5337.99,0
232,1,0,1,0,2,1,1,1,0,1,1,0,0,0,2,1,3,45.79,91.58,0
233,0,0,0,0,35,1,1,2,0,1,0,0,1,0,1,0,0,44.59,1560.65,0
234,1,0,1,1,27,0,1,2,1,1,0,1,0,1,2,0,1,45.93,1240.11,0
235,1,0,1,1,30,1,0,2,1,1,1,0,1,1,0,1,3,108.38,3251.4,1
236,0,0,1,0,14,0,0,1,1,1,0,0,1,0,1,1,2,64.2,898.8,0
237,1,0,0,1,35,0,1,1,0,0,0,0,1,0,1,0,1,40.85,1429.75,0
238,1,0,0,1,38,0,1,2,0,1,1,0,0,1,2,0,0,56.97,2164.86,0
239,0,0,1,1,56,0,0,0,0,0,0,1,0,0,1,0,3,114.78,6427.68,0
240,1,0,0,0,47,1,0,0,0,1,1,1,0,0,2,1,0,114.9,5400.3,0
241,0,0,1,0,60,1,0,2,1,0,0,1,1,1,1,1,1,35.32,2119.2,0
242,0,0,0,1,36,0,0,0,0,1,0,1,1,0,0,0,2,97.88,3523.68,0
243,0,0,0,0,69,0,1,0,0,0,1,1,1,1,1,1,0,54.78,3779.82,0
244,0,0,1,1,68,0,0,1,1,0,0,1,0,1,1,0,2,38.66,2628.88,0
245,1,1,0,1,7,0,1,2,0,0,0,1,1,1,0,1,2,71.36,499.52,0
246,0,0,0,1,66,0,0,2,1,1,0,1,0,0,0,1,1,107.41,7089.06,0
247,1,0,1,1,49,0,0,1,1,0,0,1,1,1,0,0,2,42.49,2082.01,1
248,0,0,0,1,9,0,0,0,0,1,1,1,0,1,1,0,1,49.91,449.19,0
249,1,0,0,1,49,1,1,1,1,0,1,1,1,0,1,0,0,98.71,4836.79,0
250,0,0,0,0,45,0,0,1,1,0,0,1,0,1,2,0,0,84.71,3811.95,0
251,1,0,0,1,51,1,0,0,1,1,1,0,0,0,0,1,0,86.27,4399.77,0
252,1,0,0,1,71,0,1,1,0,1,1,0,0,0,2,0,1,47.34,3361.14,0
253,0,0,0,0,47,1,1,0,1,1,0,0,1,0,0,1,3,26.42,1241.74,0
254,1,0,0,1,56,1,0,1,1,0,0,1,1,1,1,0,3,80.93,4532.08,1
255,0,1,0,0,59,1,1,0,0,0,1,1,1,1,2,0,2,73.0,4307.0,0
256,1,0,0,0,56,0,0,2,1,1,0,0,1,0,1,1,0,74.07,4147.92,0
257,0,0,1,0,60,1,0,0,1,1,1,0,1,1,2,1,2,115.81,6948.6,0
258,1,0,1,1,54,1,0,2,0,1,0,1,1,1,2,0,0,27.37,1477.98,0
259,0,0,0,0,60,0,1,0,1,0,0,0,1,0,1,0,0,90.91,5454.6,0
260,1,1,0,1,48,0,0,2,0,1,1,1,1,1,2,0,0,117.78,5653.44,0
261,0,0,1,1,38,0,0,2,0,0,1,0,1,0,0,0,2,110.56,4201.28,1
262,0,1,1,1,68,1,1,2,0,0,0,1,1,1,1,0,3,105.01,7140.68,0
263,1,1,0,1,36,0,0,0,0,0,0,1,1,0,2,1,2,80.08,2882.88,0
264,1,0,1,1,27,1,1,2,1,0,0,1,0,1,1,0,0,69.33,1871.91,0
265,0,0,1,0,70,0,0,0,0,0,1,1,0,0,1,1,3,69.34,4853.8,0
266,1,0,1,0,38,1,1,0,0,1,0,0,0,0,2,0,1,90.81,3450.78,0
267,0,0,0,0,71,1,0,1,0,1,1,0,0,1,0,1,2,62.12,4410.52,0
268,1,0,0,0,70,1,0,0,1,1,0,0,1,0,1,0,0,98.04,6862.8,0
269,0,0,1,1,17,0,0,2,1,1,0,0,1,1,0,0,0,118.74,2018.58,0
270,0,1,1,1,43,0,0,0,0,0,1,1,0,1,1,1,1,97.43,4189.49,0
271,1,0,1,0,12,0,0,2,1,1,0,0,0,0,1,0,3,22.38,268.56,0
272,0,0,0,1,57,1,0,0,1,1,0,1,0,1,1,1,1,43.03,2452.71,0
273,1,0,1,0,10,1,1,1,0,0,0,0,1,1,2,0,1,114.07,1140.7,0
274,1,0,1,1,50,1,0,0,0,0,0,0,1,0,1,0,1,114.98,5749.0,0
275,1,0,1,1,28,0,1,0,1,1,1,1,0,0,1,0,3,79.35,2221.8,0
276,0,0,0,0,15,1,1,0,1,1,0,0,0,0,1,1,0,90.14,1352.1,1
277,0,0,1,0,70,0,1,2,0,0,1,1,0,0,0,1,0,112.0,7840.0,1
278,0,0,0,0,19,0,1,1,0,0,1,0,1,1,0,0,0,53.56,1017.64,0
279,1,1,1,0,17,1,0,0,0,0,1,1,1,0,1,0,2,36.46,619.82,0
280,0,0,1,0,55,0,1,2,1,1,1,0,1,0,2,1,0,91.11,5011.05,0
281,1,1,0,0,44,0,1,1,0,1,0,1,1,1,0,0,0,71.52,3146.88,0
282,0,1,0,1,8,0,1,2,1,1,0,1,0,0,0,0,0,57.26,458.08,0
283,0,0,1,0,42,0,0,2,1,0,0,1,1,1,2,0,0,20.47,859.74,0
284,1,0,1,1,5,0,1,1,1,1,1,1,1,1,1,1,0,80.8,404.0,0
285,1,1,0,0,7,0,1,2,1,0,1,0,0,0,2,0,2,89.14,623.98,0
286,0,0,0,0,61,1,0,0,0,0,0,0,0,1,2,1,3,61.22,3734.42,0
287,1,0,0,1,36,1,1,2,1,0,0,1,1,1,2,1,3,73.01,2628.36,0
288,0,0,0,1,57,0,1,2,0,0,1,1,0,1,0,1,3,25.43,1449.51,0
289,0,0,1,1,30,1,1,0,1,1,0,0,0,0,1,0,0,97.6,2928.0,0
290,1,0,1,0,33,0,1,1,1,0,1,1,1,0,2,0,0,115.45,3809.85,0
291,0,0,1,1,45,1,1,2,0,0,0,1,1,0,0,0,3,106.42,4788.9,0
292,0,0,0,0,1,1,0,0,1,0,0,0,1,1,1,1,2,75.61,75.61,0
